report_no,name,maker,prdlst_type,report_date,chng_dt,category,ingredient_count,ingredients_json
202103631695,가이아 제로 칼로리 시럽 GAIA zero calorie syrup,(주)파낙스네이처팜,당류가공품,2022-10-06,2024-06-08,zero,5,"[""알룰로오스"", ""에리스리톨"", ""수크랄로스"", ""카복시메틸셀룰로스나트륨"", ""정제수""]"
202405842001,가평잣막걸리맛 제로0.00,(주)우리술,탄산음료,2024-10-14,2026-07-09,zero,10,"[""정제수"", ""쌀"", ""기타과당"", ""잣"", ""밀"", ""국"", ""수크랄로스"", ""효모"", ""구연산"", ""이산화탄소""]"
201005430661150,갈배사이다 제로,오케이에프음료 주식회사,탄산음료,2023-05-09,2026-06-09,zero,8,"[""정제수"", ""혼합제제"", ""혼합제제"", ""메타인산나트륨"", ""향료"", ""향료"", ""혼합제제"", ""이산화탄소""]"
20030473071447,갈배사이다 제로,건강한사람들 주식회사 2사업장,탄산음료,2023-05-11,2026-06-10,zero,8,"[""정제수"", ""이산화탄소"", ""식품첨가물혼합제제"", ""향료"", ""향료"", ""메타인산나트륨"", ""식품첨가물혼합제제"", ""식품첨가물혼합제제""]"
19980449002712,갈배사이다 제로,해태에이치티비주식회사,탄산음료,2023-10-05,2023-10-13,zero,9,"[""정제수"", ""이산화탄소"", ""식품첨가물혼합제제"", ""천연향료"", ""식품첨가물혼합제제"", ""메타인산나트륨"", ""정제소금"", ""식품첨가물혼합제제"", ""식품첨가물혼합제제""]"
20190424104160,감미루트 제로 매실차,엔에이치씨바이오텍(주),액상차,2024-03-13,2024-03-14,zero,11,"[""알룰로오스"", ""사과농축액"", ""매실농축액"", ""정제수"", ""매실향"", ""효소처리스테비아"", ""DL-사과산"", ""수크랄로스"", ""비타민C"", ""정제소금"", ""유산균혼합분말""]"
20190424104161,감미루트 제로 수정과,엔에이치씨바이오텍(주),액상차,2024-03-13,2024-06-04,zero,10,"[""알룰로오스"", ""계피농축액"", ""생강농축액"", ""정제수"", ""계피향"", ""효소처리스테비아"", ""수크랄로스"", ""비타민C"", ""정제소금"", ""유산균혼합분말""]"
20190424104162,감미루트 제로 식혜,엔에이치씨바이오텍(주),액상차,2024-03-13,2024-03-14,zero,8,"[""비타민C"", ""정제소금"", ""유산균혼합분말"", ""알룰로오스"", ""엿기름"", ""정제수"", ""효소처리스테비아"", ""수크랄로스""]"
20190424104166,감미루트 제로 오미자차,엔에이치씨바이오텍(주),액상차,2024-06-04,2024-06-26,zero,11,"[""정제소금"", ""유산균혼합분말"", ""로즈힙추출물분말"", ""라즈베리농축액"", ""보검선인장열매농축"", ""오미자추출액"", ""오미자농축액"", ""알룰로오스"", ""효소처리스테비아"", ""비타민C"", ""수크랄로스""]"
19800415004491,갑 토닉워터 제로,(주)일화초정공장,탄산음료,2024-11-28,2024-12-18,zero,11,"[""구연산"", ""수크랄로스"", ""아세설팜칼륨"", ""구연산삼나트륨"", ""L-아스파라진"", ""향료"", ""향료"", ""향료"", ""향료"", ""이산화탄소"", ""정제수""]"
20090449018606,갓성비 제로슈가 커피믹스,한국맥널티주식회사,커피,2026-01-08,2026-01-27,zero,5,"[""혼합제제"", ""에리스리톨"", ""식물성크림"", ""스테비올배당체"", ""인스턴트커피""]"
20170333328911,강한제로슈가밀크티,자연농장,액상차,2023-03-07,2023-03-09,zero,10,"[""정제수"", ""홍차추출분말"", ""홍차향"", ""효소처리스테비아"", ""카복시메틸셀룰로스나트륨"", ""꿀향"", ""수크랄로스"", ""아세설팜칼륨"", ""알룰로오스"", ""비타민C""]"
2009051500749,거제로 오란다,담양죽순영농조합법인,과자,2024-11-18,2026-07-01,zero,3,"[""퍼핑볼"", ""쌀조청"", ""삶은대나무죽순""]"
19780368002645,게토레이제로,롯데칠성음료(주),혼합음료,2024-03-20,2025-05-16,zero,7,"[""혼합제제"", ""구연산(무수)"", ""기타가공품"", ""정제수"", ""아세설팜칼륨"", ""수크랄로스"", ""향료""]"
20000360372373,게토레이제로,롯데칠성음료(주),혼합음료,2024-03-09,2024-03-12,zero,7,"[""구연산(무수)"", ""혼합제제"", ""향료"", ""기타가공품"", ""정제수"", ""아세설팜칼륨"", ""수크랄로스""]"
19930242053486,게토레이제로,롯데칠성음료(주),혼합음료,2025-04-03,2025-04-08,zero,7,"[""기타가공품"", ""향료"", ""혼합제제"", ""구연산(무수)"", ""수크랄로스"", ""아세설팜칼륨"", ""정제수""]"
2013049213775,고구마바통(레몬) 제로슈거,웰빙팜,빵류,2024-10-26,2024-11-02,zero,8,"[""정제소금"", ""베이킹파우더"", ""레몬"", ""당류가공품"", ""보리가루"", ""계란"", ""버터"", ""고구마""]"
2013049213776,고구마바통(시나몬) 제로슈거,웰빙팜,빵류,2024-10-26,2024-11-06,zero,8,"[""정제소금"", ""베이킹파우더"", ""계피"", ""당류가공품"", ""보리가루"", ""계란"", ""버터"", ""고구마""]"
19920624042948,고려은단 비타민C1000 스파클링 제로,(주)상일,탄산음료,2025-04-04,2025-05-20,zero,21,"[""이산화탄소"", ""에리스리톨"", ""정제수"", ""혼합제제"", ""판토텐산칼슘"", ""비타민B1질산염"", ""비타민B2"", ""비타민B6염산염"", ""니코틴산아미드"", ""아세설팜칼륨"", ""효소처리스테비아"", ""수크랄로스"", ""정제소금"", ""구연산삼나트륨"", ""덱스트린"", ""향료"", ""사과농축액"", ""기타가공품"", ""구연산(무수)"", ""타우린"", ""비타민C""]"
2019039311872,고맙당 제로 고추장,특별한맛 주식회사,고추장,2024-08-16,2024-08-17,zero,6,"[""효소처리스테비아"", ""메주가루"", ""액젓"", ""한식간장"", ""고춧가루"", ""정제수""]"
19860443015644,고민제로 부담제로,(주)네이처텍,음료베이스,2023-03-30,2023-05-09,zero,23,"[""비타민미네랄혼합제제"", ""구연산(무수)"", ""오렌지향분말"", ""레드비트주스분말"", ""이산화규소"", ""수크랄로스"", ""비타민C"", ""비타민B2"", ""흰강낭콩추출물"", ""L-카르니틴"", ""L-아르지닌"", ""옥수수수염추출분말"", ""팥농축분말"", ""염화칼륨"", ""아미노산혼합제제"", ""오렌지추출물분말"", ""에리스리톨"", ""난소화성말토덱스트린분말(고시형)"", ""치커리뿌리추출물분말"", ""오렌지농축분말"", ""가바"", ""세븐베리농축분말"", ""귀리식이섬유""]"
20200452306259,고카페인 확깨라 제로 자몽레몬 츄어블,(주)에스엠바이오,당류가공품,2024-08-09,2024-08-13,zero,16,"[""결정셀룰로스"", ""타우린"", ""스테아린산마그네슘"", ""자몽농축분말"", ""수크랄로스"", ""아세설팜칼륨"", ""L-아르지닌"", ""효소처리스테비아"", ""레몬과즙분말"", ""레몬향"", ""자몽향"", ""D-소비톨"", ""구연산"", ""DL-사과산"", ""비타민C"", ""과라나추출물분말""]"
20140368660110,곤약젤리 복숭아 제로,(주)자임에프앤비,캔디류,2024-05-03,2026-01-09,zero,8,"[""정제수"", ""에리스리톨"", ""향료"", ""혼합제제"", ""비타민C"", ""구연산"", ""수크랄로스"", ""과.채가공품""]"
20140368660120,곤약젤리 사과 제로,(주)자임에프앤비,캔디류,2024-05-03,2026-01-09,zero,8,"[""정제수"", ""에리스리톨"", ""향료"", ""혼합제제"", ""비타민C"", ""구연산"", ""수크랄로스"", ""사과농축액""]"
20140368660404,곤약젤리 오렌지 제로,(주)자임에프앤비,캔디류,2024-01-29,2026-01-09,zero,8,"[""정제수"", ""에리스리톨"", ""향료"", ""혼합제제"", ""비타민C"", ""구연산"", ""수크랄로스"", ""오렌지농축액""]"
20140368660403,곤약젤리 청포도 제로,(주)자임에프앤비,캔디류,2024-01-29,2026-01-09,zero,8,"[""정제수"", ""에리스리톨"", ""향료"", ""혼합제제"", ""비타민C"", ""구연산"", ""수크랄로스"", ""청포도농축액""]"
20210474094178,골든나인 제로슈가복숭아아이스티파우더,주식회사 피앤에프,기타가공품,2025-07-25,2025-07-26,zero,15,"[""향료"", ""향료"", ""이산화규소"", ""DL-사과산"", ""홍차추출분말"", ""향료"", ""구연산(무수)"", ""D-말티톨"", ""에리스리톨"", ""구연산삼나트륨"", ""비타민C"", ""과.채가공품"", ""혼합제제"", ""효소처리스테비아"", ""수크랄로스""]"
19890449002212,과수원 사과 제로,남양유업 주식회사 천안공장,혼합음료,2026-06-01,2026-06-06,zero,14,"[""사과농축액"", ""수크랄로스"", ""아세설팜칼륨"", ""에리스리톨"", ""유청"", ""구연산"", ""DL-사과산"", ""펙틴"", ""카복시메틸셀룰로스나트륨"", ""정제소금"", ""사과향"", ""향료"", ""향료"", ""정제수""]"
1980053801844,과수원 사과 제로,남양유업주식회사 경주공장,혼합음료,2026-06-02,2026-06-11,zero,14,"[""정제수"", ""향료"", ""사과향"", ""사과향"", ""정제소금"", ""카르복시메틸셀룰로오스"", ""펙틴"", ""DL-사과산"", ""구연산"", ""유청"", ""에리스리톨"", ""아세설팜칼륨"", ""수크랄로스"", ""사과농축액""]"
19930461022357,과수원 사과 제로,연세대학교 연세유업,혼합음료,2025-06-13,2025-07-11,zero,14,"[""정제수"", ""에리스리톨"", ""수크랄로스"", ""아세설팜칼륨"", ""유청분말"", ""구연산(결정)"", ""DL-사과산"", ""펙틴"", ""카복시메틸셀룰로스나트륨"", ""정제소금"", ""향료"", ""향료"", ""향료제제"", ""사과농축액""]"
19920624042947,과수원 오렌지 제로슈가,(주)상일,혼합음료,2025-02-19,2026-04-24,zero,18,"[""적양배추색소"", ""수크랄로스"", ""향료"", ""향료"", ""향료"", ""아세설팜칼륨"", ""DL-사과산"", ""향료"", ""향료"", ""카로틴"", ""결정셀룰로스"", ""구연산삼나트륨"", ""향료"", ""오렌지농축액"", ""정제수"", ""에리스리톨"", ""구연산"", ""사과농축액""]"
19920624042946,과수원 청포도 제로슈가,(주)상일,혼합음료,2025-02-19,2025-07-01,zero,17,"[""펙틴"", ""결정셀룰로스"", ""백포도농축과즙"", ""유청분말"", ""구연산"", ""덱스트린"", ""에리스리톨"", ""정제수"", ""향료"", ""구연산삼나트륨"", ""향료"", ""향료"", ""아세설팜칼륨"", ""수크랄로스"", ""정제소금"", ""향료"", ""규소수지""]"
20190424102240,광동 알파 제로밸런스,광동헬스바이오(주) 2공장,기타가공품,2025-06-16,2025-06-17,zero,8,"[""대나무수액"", ""난소화성말토덱스트린(고시형)"", ""자몽농축분말"", ""효소처리스테비아"", ""구연산"", ""DL-사과산"", ""자몽향"", ""α-시클로덱스트린""]"
2018051706827,광양농부 제로 매실탱탱,광양농부영농조합법인,캔디류,2025-01-07,2026-07-01,zero,16,"[""구연산(무수)"", ""알룰로오스"", ""비타민C"", ""구연산삼나트륨"", ""젤라틴"", ""정제수"", ""효소처리스테비아"", ""매실과즙"", ""시클로덱스트린"", ""시클로덱스트린"", ""카라기난"", ""치자황색소"", ""치자청색소"", ""젖산칼슘"", ""DL-사과산"", ""매실향""]"
202508391913,귀리온 제로 시럽,농업회사법인주식회사푸드팩토리,기타가공품,2025-11-04,2025-11-08,zero,7,"[""정제수"", ""귀리식이섬유"", ""난소화성말토덱스트린(고시형)"", ""수크랄로스"", ""알룰로오스"", ""볶은귀리분말"", ""정제소금""]"
200201832821251,귀여운 내친구 뽀로로 제로 딸기맛,(주)푸드웰,혼합음료,2024-07-17,2025-11-18,zero,19,"[""구연산(무수)"", ""구연산삼나트륨"", ""젖산칼슘"", ""비타민B1염산염"", ""비타민D3혼합제제"", ""정제소금"", ""효소처리스테비아"", ""수크랄로스"", ""에리스리톨"", ""난소화성말토덱스트린(고시형)"", ""나한과추출물분말"", ""향료"", ""향료"", ""향료제제"", ""정제수"", ""혼합제제"", ""두류가공품"", ""딸기농축액"", ""탈지분유""]"
200201832821252,귀여운 내친구 뽀로로 제로 밀크맛,(주)푸드웰,혼합음료,2024-07-17,2025-11-18,zero,18,"[""탈지분유"", ""두류가공품"", ""혼합제제"", ""정제수"", ""향료"", ""향료"", ""향료"", ""나한과추출물분말"", ""난소화성말토덱스트린(고시형)"", ""에리스리톨"", ""수크랄로스"", ""효소처리스테비아"", ""정제소금"", ""비타민D3혼합제제"", ""비타민B1염산염"", ""젖산칼슘"", ""구연산삼나트륨"", ""구연산(무수)""]"
20130345125486,그랑 제로슈가 복숭아아이스티,주식회사 컵풀,고형차,2026-04-19,2026-04-29,zero,13,"[""에리스리톨"", ""이산화규소"", ""카라멜색소 Ⅳ"", ""복숭아향분말"", ""홍차추출분말"", ""구연산"", ""비타민 C 분말"", ""수크랄로스"", ""아세설팜칼륨"", ""효소처리스테비아"", ""식초분말"", ""비타민 C 분말"", ""복숭아맛분말""]"
20080517001390,그래놀라 ZERO 제로슈거 파로 통보리,도울바이오푸드영농조합법인,곡류가공품,2026-06-29,2026-07-05,zero,21,"[""옥수수가루"", ""두류가공품"", ""압착귀리"", ""알룰로오스"", ""식물성경화유지"", ""과자"", ""발효밀단백질"", ""곡류가공품"", ""곡류가공품"", ""난소화성말토덱스트린(고시형)"", ""정제소금"", ""가공치즈"", ""혼합제제"", ""혼합제제"", ""효소처리스테비아"", ""레시틴"", ""혼합제제"", ""혼합제제"", ""피로인산제이철"", ""탄산수소나트륨"", ""산화아연""]"
20190424044236,그리너리 제로,주식회사 한입,과.채음료,2025-03-20,2025-03-22,zero,7,"[""청경채잎"", ""정제수"", ""레몬즙"", ""아보카도열매"", ""브로콜리"", ""양배추"", ""시금치분말""]"
20180161878106,그리밀 프로틴 제로슈거 곡물맛,(주)뉴밀,기타가공품,2026-03-13,2026-03-19,zero,10,"[""비타민미네랄혼합제제"", ""나한과추출물분말"", ""이노시톨"", ""유청단백분말"", ""곡물혼합분말"", ""L-글루타민"", ""분리대두단백분말"", ""수크랄로스"", ""차전자피식이섬유(고시형)"", ""귀리식이섬유""]"
19990362295409,그리핏 레이스 워터 제로,(주)뉴팜,기타가공품,2025-04-07,2025-04-23,zero,21,"[""D-소비톨"", ""에리스리톨"", ""자일리톨"", ""비타민C"", ""구연산"", ""폴리덱스트로스"", ""기타소금"", ""덱스트린"", ""염화칼륨"", ""효소처리스테비아"", ""아미노산혼합분말"", ""젖산칼슘"", ""타우린"", ""레몬향분말"", ""산화마그네슘"", ""수크랄로스"", ""니코틴산아미드"", ""산화아연"", ""비타민B6염산염"", ""비타민B1염산염"", ""엽산""]"
200704431101033,그린몬스터 칼로에이드 제로 알파CD 이온 음료 레몬,(주)삼양패키징광혜원공장,혼합음료,2025-09-05,2026-07-09,zero,15,"[""향료"", ""DL-사과산"", ""과.채가공품"", ""정제소금"", ""구연산삼나트륨"", ""제일인산칼륨"", ""난소화성말토덱스트린(고시형)"", ""향료"", ""구연산(무수)"", ""α-시클로덱스트린"", ""염화마그네슘"", ""젖산칼슘"", ""정제수"", ""수크랄로스"", ""아세설팜칼륨""]"
200704431101034,그린몬스터 칼로에이드 제로 알파CD 이온 음료 복숭아,(주)삼양패키징광혜원공장,혼합음료,2025-09-05,2026-07-09,zero,15,"[""정제수"", ""α-시클로덱스트린"", ""구연산(무수)"", ""향료"", ""난소화성말토덱스트린(고시형)"", ""제일인산칼륨"", ""구연산삼나트륨"", ""정제소금"", ""과.채가공품"", ""DL-사과산"", ""향료"", ""젖산칼슘"", ""염화마그네슘"", ""아세설팜칼륨"", ""수크랄로스""]"
2019035056945,그린트리 제로 복숭아 아이스티베이스,주식회사 푸른나무,당류가공품,2025-05-14,2025-05-15,zero,13,"[""정제수"", ""에리스리톨"", ""알룰로오스"", ""구연산"", ""복사나무열매농축액"", ""향료제제"", ""수크랄로스"", ""효소처리스테비아"", ""아세설팜칼륨"", ""잔탄검"", ""홍차분말"", ""소브산칼륨"", ""규소수지혼합제제""]"
20030473071521,글루라이트 제로 레몬 유자,건강한사람들 주식회사 2사업장,탄산음료,2025-12-26,2026-01-17,zero,18,"[""정제수"", ""이산화탄소"", ""향료"", ""향료"", ""향료"", ""혼합제제"", ""기타가공품"", ""기타가공품"", ""기타가공품"", ""기타가공품"", ""난소화성말토덱스트린(고시형)"", ""아세설팜칼륨"", ""수크랄로스"", ""구연산삼나트륨"", ""구연산"", ""과.채가공품"", ""과.채가공품"", ""알룰로오스""]"
